LECROYWS44MXs-B,57124,Waveform
Segments,1,SegmentSize,10001
Segment,TrigTime,TimeSinceSegment1
#1,14-Dec-2021 16:17:22,0                 
Time,Ampl
0.00014764,-0.0781342
0.00014766,-0.0818549
0.00014768,-0.0737934
0.0001477,-0.0855755
0.00014772,-0.0750336
0.00014774,-0.0750336
0.00014776,-0.0818549
0.00014778,-0.0812347
0.0001478,-0.0818549
0.00014782,-0.0812347
0.00014784,-0.0806146
0.00014786,-0.0855755
0.00014788,-0.0861956
0.0001479,-0.093637
0.00014792,-0.0737934
0.00014794,-0.0849554
0.00014796,-0.0892962
0.00014798,-0.0942571
0.000148,-0.0843353
0.00014802,-0.0806146
0.00014804,-0.0812347
0.00014806,-0.082475
0.00014808,-0.0899163
0.0001481,-0.0762738
0.00014812,-0.0744135
0.00014814,-0.0744135
0.00014816,-0.0830951
0.00014818,-0.0744135
0.0001482,-0.0849554
0.00014822,-0.0843353
0.00014824,-0.0923968
0.00014826,-0.0750336
0.00014828,-0.076894
0.0001483,-0.0843353
0.00014832,-0.082475
0.00014834,-0.0874359
0.00014836,-0.0961174
0.00014838,-0.0756537
0.0001484,-0.0886761
0.00014842,-0.0855755
0.00014844,-0.0793744
0.00014846,-0.0861956
0.00014848,-0.0806146
0.0001485,-0.0917767
0.00014852,-0.0756537
0.00014854,-0.0787543
0.00014856,-0.0744135
0.00014858,-0.0731733
0.0001486,-0.0830951
0.00014862,-0.076894
0.00014864,-0.0812347
0.00014866,-0.0793744
0.00014868,-0.103559
0.0001487,-0.135805
0.00014872,-0.224481
0.00014874,-0.407414
0.00014876,-0.688945
0.00014878,-0.978538
0.0001488,-1.14783
0.00014882,-1.19186
0.00014884,-1.20984
0.00014886,-1.23712
0.00014888,-1.19744
0.0001489,-1.06411
0.00014892,-0.856996
0.00014894,-0.656699
0.00014896,-0.49671
0.00014898,-0.38757
0.000149,-0.303235
0.00014902,-0.27533
0.00014904,-0.257967
0.00014906,-0.266028
0.00014908,-0.285872
0.0001491,-0.305715
0.00014912,-0.302615
0.00014914,-0.304475
0.00014916,-0.278431
0.00014918,-0.278431
0.0001492,-0.254866
0.00014922,-0.237503
0.00014924,-0.199056
0.00014926,-0.200916
0.00014928,-0.181693
0.0001493,-0.153788
0.00014932,-0.153168
0.00014934,-0.143246
0.00014936,-0.138905
0.00014938,-0.146967
0.0001494,-0.145726
0.00014942,-0.128983
0.00014944,-0.128363
0.00014946,-0.136425
0.00014948,-0.114721
0.0001495,-0.128363
0.00014952,-0.134564
0.00014954,-0.124023
0.00014956,-0.10852
0.00014958,-0.0973577
0.0001496,-0.0948772
0.00014962,-0.11162
0.00014964,-0.105419
0.00014966,-0.0917767
0.00014968,-0.0967376
0.0001497,-0.0930169
0.00014972,-0.093637
0.00014974,-0.0868158
0.00014976,-0.0998381
0.00014978,-0.10976
0.0001498,-0.0930169
0.00014982,-0.0849554
0.00014984,-0.0861956
0.00014986,-0.0787543
0.00014988,-0.0861956
0.0001499,-0.0855755
0.00014992,-0.102939
0.00014994,-0.082475
0.00014996,-0.0849554
0.00014998,-0.0799945
0.00015,-0.0706928
0.00015002,-0.0793744
0.00015004,-0.0911565
0.00015006,-0.0892962
0.00015008,-0.082475
0.0001501,-0.0750336
0.00015012,-0.0644917
0.00015014,-0.0750336
0.00015016,-0.0861956
0.00015018,-0.0806146
0.0001502,-0.0812347
0.00015022,-0.0787543
0.00015024,-0.0719331
0.00015026,-0.0799945
0.00015028,-0.0837152
0.0001503,-0.0812347
0.00015032,-0.0868158
0.00015034,-0.0775141
0.00015036,-0.0694526
0.00015038,-0.0719331
0.0001504,-0.0713129
0.00015042,-0.0874359
0.00015044,-0.0719331
0.00015046,-0.0737934
0.00015048,-0.0818549
0.0001505,-0.0781342
0.00015052,-0.0799945
0.00015054,-0.0725532
0.00015056,-0.0874359
0.00015058,-0.088056
0.0001506,-0.0756537
0.00015062,-0.0737934
0.00015064,-0.0731733
0.00015066,-0.0694526
0.00015068,-0.0855755
0.0001507,-0.0775141
0.00015072,-0.0713129
0.00015074,-0.0713129
0.00015076,-0.0830951
0.00015078,-0.0589107
0.0001508,-0.0799945
0.00015082,-0.0843353
0.00015084,-0.0781342
0.00015086,-0.0688325
0.00015088,-0.0675923
0.0001509,-0.0713129
0.00015092,-0.0793744
0.00015094,-0.0874359
0.00015096,-0.076894
0.00015098,-0.0626314
0.000151,-0.088056
0.00015102,-0.0731733
0.00015104,-0.0675923
0.00015106,-0.0731733
0.00015108,-0.0837152
0.0001511,-0.0855755
0.00015112,-0.0675923
0.00015114,-0.0719331
0.00015116,-0.0644917
0.00015118,-0.0750336
0.0001512,-0.0787543
0.00015122,-0.0793744
0.00015124,-0.0744135
0.00015126,-0.0700727
0.00015128,-0.0706928
0.0001513,-0.076894
0.00015132,-0.0750336
0.00015134,-0.0719331
0.00015136,-0.0799945
0.00015138,-0.0744135
0.0001514,-0.0626314
0.00015142,-0.0744135
0.00015144,-0.0837152
0.00015146,-0.088056
0.00015148,-0.0799945
0.0001515,-0.0657319
0.00015152,-0.0688325
0.00015154,-0.0775141
0.00015156,-0.0675923
0.00015158,-0.0700727
0.0001516,-0.0874359
0.00015162,-0.0756537
0.00015164,-0.0812347
0.00015166,-0.0737934
0.00015168,-0.0620113
0.0001517,-0.0731733
0.00015172,-0.0706928
0.00015174,-0.0781342
0.00015176,-0.0675923
0.00015178,-0.076894
0.0001518,-0.0737934
0.00015182,-0.0731733
0.00015184,-0.0775141
0.00015186,-0.0775141
0.00015188,-0.0781342
0.0001519,-0.0675923
0.00015192,-0.066352
0.00015194,-0.0700727
0.00015196,-0.0725532
0.00015198,-0.0756537
0.000152,-0.0756537
0.00015202,-0.0713129
0.00015204,-0.0812347
0.00015206,-0.0694526
0.00015208,-0.0793744
0.0001521,-0.0737934
0.00015212,-0.0818549
0.00015214,-0.082475
0.00015216,-0.0700727
0.00015218,-0.066352
0.0001522,-0.0700727
0.00015222,-0.066352
0.00015224,-0.0731733
0.00015226,-0.0892962
0.00015228,-0.0719331
0.0001523,-0.0626314
0.00015232,-0.076894
0.00015234,-0.0756537
0.00015236,-0.060771
0.00015238,-0.0861956
0.0001524,-0.0781342
0.00015242,-0.0620113
0.00015244,-0.0700727
0.00015246,-0.0756537
0.00015248,-0.0669722
0.0001525,-0.0812347
0.00015252,-0.0725532
0.00015254,-0.0725532
0.00015256,-0.0849554
0.00015258,-0.0849554
0.0001526,-0.0657319
0.00015262,-0.0675923
0.00015264,-0.0868158
0.00015266,-0.076894
0.00015268,-0.0818549
0.0001527,-0.0657319
0.00015272,-0.0613911
0.00015274,-0.066352
0.00015276,-0.0725532
0.00015278,-0.0799945
0.0001528,-0.0688325
0.00015282,-0.0675923
0.00015284,-0.0737934
0.00015286,-0.0781342
0.00015288,-0.0781342
0.0001529,-0.0868158
0.00015292,-0.0793744
0.00015294,-0.0793744
0.00015296,-0.0700727
0.00015298,-0.0651118
0.000153,-0.0762738
0.00015302,-0.0861956
0.00015304,-0.0700727
0.00015306,-0.0694526
0.00015308,-0.0756537
0.0001531,-0.0781342
0.00015312,-0.0620113
0.00015314,-0.0706928
0.00015316,-0.0818549
0.00015318,-0.0886761
0.0001532,-0.0737934
0.00015322,-0.0713129
0.00015324,-0.0595308
0.00015326,-0.0737934
0.00015328,-0.0818549
0.0001533,-0.0706928
0.00015332,-0.0737934
0.00015334,-0.0744135
0.00015336,-0.0775141
0.00015338,-0.066352
0.0001534,-0.0855755
0.00015342,-0.0725532
0.00015344,-0.0706928
0.00015346,-0.0781342
0.00015348,-0.060771
0.0001535,-0.0669722
0.00015352,-0.0632515
0.00015354,-0.0756537
0.00015356,-0.082475
0.00015358,-0.0644917
0.0001536,-0.0644917
0.00015362,-0.0744135
0.00015364,-0.0812347
0.00015366,-0.0725532
0.00015368,-0.0750336
0.0001537,-0.0812347
0.00015372,-0.0713129
0.00015374,-0.0719331
0.00015376,-0.0688325
0.00015378,-0.0775141
0.0001538,-0.0905364
0.00015382,-0.0830951
0.00015384,-0.0781342
0.00015386,-0.0669722
0.00015388,-0.076894
0.0001539,-0.0775141
0.00015392,-0.0818549
0.00015394,-0.0793744
0.00015396,-0.0725532
0.00015398,-0.0626314
0.000154,-0.0744135
0.00015402,-0.0657319
0.00015404,-0.0669722
0.00015406,-0.0775141
0.00015408,-0.076894
0.0001541,-0.0669722
0.00015412,-0.0818549
0.00015414,-0.0868158
0.00015416,-0.0725532
0.00015418,-0.0657319
0.0001542,-0.0861956
0.00015422,-0.0775141
0.00015424,-0.0830951
0.00015426,-0.0781342
0.00015428,-0.0651118
0.0001543,-0.0725532
0.00015432,-0.0694526
0.00015434,-0.0806146
0.00015436,-0.0762738
0.00015438,-0.0675923
0.0001544,-0.0675923
0.00015442,-0.0700727
0.00015444,-0.0694526
0.00015446,-0.0781342
0.00015448,-0.0830951
0.0001545,-0.0837152
0.00015452,-0.0688325
0.00015454,-0.0644917
0.00015456,-0.0762738
0.00015458,-0.0756537
0.0001546,-0.0837152
0.00015462,-0.0737934
0.00015464,-0.0706928
0.00015466,-0.0793744
0.00015468,-0.0719331
0.0001547,-0.0694526
0.00015472,-0.0861956
0.00015474,-0.0849554
0.00015476,-0.0713129
0.00015478,-0.0793744
0.0001548,-0.0750336
0.00015482,-0.0725532
0.00015484,-0.0849554
0.00015486,-0.0855755
0.00015488,-0.0781342
0.0001549,-0.0725532
0.00015492,-0.0750336
0.00015494,-0.0688325
0.00015496,-0.0799945
0.00015498,-0.0750336
0.000155,-0.0762738
0.00015502,-0.0737934
0.00015504,-0.0657319
0.00015506,-0.0570504
0.00015508,-0.0756537
0.0001551,-0.0787543
0.00015512,-0.0737934
0.00015514,-0.0781342
0.00015516,-0.0806146
